"UniProt","Gene.Name","Description","OlinkID","Assay","Panel","N","Correlation_Spearman","Correlation_Pearson","P.value_Spearman","P.value_Pearson","Adj.p.value_Spearman","Adj.p.value_Pearson","Cor.interval_Spearman","Cor.interval_Pearson","N.cleanData","Correlation_Spearman.cleanData","Correlation_Pearson.cleanData","P.value_Spearman.cleanData","P.value_Pearson.cleanData","Adj.p.value_Spearman.cleanData","Adj.p.value_Pearson.cleanData","Cor.interval_Spearman.cleanData","Cor.interval_Pearson.cleanData","No.missing.or.QCwarn","N.Missing.MS","Perc.Missing.MS","N.below.LOD","Perc.below.LOD","N.Missing.values","Perc.Missing.values","Median.Dist.LOD","Panel.type","Panel.version","N.sample.QC.warning","Assay.QC.warning","Blood.conc.ngmL","Sequence.coverage.MS","Protein.count.MS","min.PSMs","median.PSMs","max.PSMs","min.Unique.peptides","median.Unique.peptides","max.Unique.peptides","Abs.precursor.error","MSGF.score","Percolator.SVM.score","Precursor.ion.fraction","IQR.MS","IQR.Olink","IQR.Olink.cleanData","SD.MS","SD.Olink","SD.Olink.cleanData","CV.MS","CV.Olink","CV.Olink.cleanData","Range.MS","Range.Olink","Range.Olink.cleanData","Technical.CV.MS","Technical.CV.Olink","Length","Mass","UniProt.Isoforms","Isoform.N","Isoform.event"
"P07911","UMOD","Uromodulin","OID20237","UMOD","Cardiometabolic",88,0.904318269874256,0.915835199172965,0,7.81050574003929e-36,0,3.52722439220174e-34,"Strong correlation","Strong correlation",88,0.904318269874256,0.915835199172965,0,7.81050574003929e-36,0,3.40225630036111e-34,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.6373,"Cardiometabolic","I",0,"PASS",80,0.2484375,5,9,11.5,15,7,8.5,10,0.87212545,124,1.257,0.463512961369805,0.707226194581774,0.9653,0.9653,0.519052691471212,0.685165300285072,0.685165300285072,37.1742680046453,50.3001898184278,50.3001898184278,3.30439036831605,3.3806,3.3806,1.92121939823732,3.41719658446942,640,69761,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=5; Name=1; IsoId=P07911-1; Sequence=Displayed; Name=2; IsoId=P07911-2; Sequence=VSP_017565; Name=3; IsoId=P07911-3; Sequence=VSP_017566; Name=4; IsoId=P07911-4; Sequence=VSP_040973; Name=5; IsoId=P07911-5; Sequence=VSP_054828;",5,"Alternative splicing"
"P13688","CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","OID21528","CEACAM1","Oncology",88,0.489574160825614,0.455298243099675,1.79331569408638e-06,8.31188785419557e-06,3.46094601474107e-06,1.45265036956452e-05,"Weak correlation","Weak correlation",88,0.489574160825614,0.455298243099675,1.79331569408638e-06,8.31188785419557e-06,3.50322135588968e-06,1.45759192805459e-05,"Weak correlation","Weak correlation",TRUE,0,0,0,0,0,0,7.0501,"Oncology","I",0,"PASS",61,0.173003802281369,10,1,1.5,5,1,1.5,2,1.125037,182,1.68,0.408630612488489,0.380013765709175,0.299325,0.299325,0.307185522506429,0.277242073144052,0.277242073144052,21.5361069730745,19.3957451081188,19.3957451081188,1.72982732394382,1.7021,1.7021,3.81476762745871,NA,526,57560,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=11; Name=1; Synonyms=BGPa, CEACAM1-4L {ECO:0000303|PubMed:11501563}, TM1-CEA; IsoId=P13688-1; Sequence=Displayed; Name=2; Synonyms=BGPg, CEACAM1-4C1 {ECO:0000303|PubMed:11501563}; IsoId=P13688-2; Sequence=VSP_002482, VSP_002483; Name=3; Synonyms=BGPh, CEACAM1-3 {ECO:0000303|PubMed:11501563}; IsoId=P13688-3; Sequence=VSP_002478, VSP_002479; Name=4; Synonyms=BGPi, CEACAM1-3C2 {ECO:0000303|PubMed:11501563}; IsoId=P13688-4; Sequence=VSP_002480, VSP_002481; Name=5; Synonyms=BGPy, CEACAM1-3AL {ECO:0000303|PubMed:11501563}; IsoId=P13688-5; Sequence=VSP_009227; Name=6; Synonyms=BGPb, CEACAM1-3L {ECO:0000303|PubMed:11501563}, TM2-CEA; IsoId=P13688-6; Sequence=VSP_010938; Name=7; Synonyms=BGPx, CEACAM1-1L {ECO:0000303|PubMed:11501563}; IsoId=P13688-7; Sequence=VSP_012222; Name=8; Synonyms=BGPc, CEACAM1-4S {ECO:0000303|PubMed:11501563}, TM3-CEA; IsoId=P13688-8; Sequence=VSP_040572, VSP_040574; Name=9; Synonyms=BGPz, CEACAM1-3AS; IsoId=P13688-9; Sequence=VSP_040571, VSP_040572, VSP_040574; Name=10; IsoId=P13688-10; Sequence=VSP_040573, VSP_040575; Name=11; Synonyms=BGPd, CEACAM1-3S; IsoId=P13688-11; Sequence=VSP_010938, VSP_040572, VSP_040574;",11,"Alternative splicing"
"P06731","CEACAM5","Carcinoembryonic antigen-related cell adhesion molecule 5","OID21171","CEACAM5","Oncology",22,0.348390739695088,0.579272810568947,0.112506246065214,0.00472636590579532,0.140508353769499,0.00664516451761259,"Weak correlation","Moderate correlation",21,0.323376623376623,0.559377261101183,0.152708801706892,0.0083769924070437,0.191236251678814,0.0116805950464412,"Weak correlation","Moderate correlation",FALSE,66,75,9,10.2272727272727,67,76.14,1.6699,"Oncology","I",1,"PASS",11,0.160968660968661,4,1,2,3,1,4,7,2.103515,169,1.377,0.548988370177956,0.823386215921956,2.5542,2.4891,0.749646188157785,1.94644709887795,1.88804071231095,55.6744388273554,227.454025309379,213.160555636687,3.1587663568993,7.333,6.6391,NA,NA,702,76796,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P06731-1; Sequence=Displayed; Name=2; IsoId=P06731-2; Sequence=VSP_053414;",2,"Alternative splicing"
"P22528","SPRR1B","Cornifin-B","OID31296","SPRR1B","Oncology II",88,0.0346766346584789,0.0124091896358475,0.748406683314304,0.908644489025241,0.781638432434643,0.920879378913372,"No correlation","No correlation",42,0.0871080139372822,0.0222415456951302,0.582145538560284,0.888811001830907,0.636339267375205,0.909801124100063,"No correlation","No correlation",FALSE,0,0,46,52.2727272727273,46,52.27,0.43985,"Oncology","II",0,"PASS",NA,0.0898876404494382,2,1,2,3,1,1,1,0.639862565,65,0.684,0.444381812231338,0.853114314357295,0.86255,0.717525,0.845464697112701,1.2241797573587,1.43721598281342,64.0139752015289,102.687060007234,130.297812959815,4.56586790572496,9.0121,7.8463,27.0257035284383,8.54377606138255,89,9888,"ALTERNATIVE PRODUCTS:",NA,NA
"P08397","HMBS","Porphobilinogen deaminase","OID21385","HMBS","Oncology",88,0.803247508013103,0.753577559524789,0,2.41905693894398e-17,0,1.03451336517718e-16,"Strong correlation","Strong correlation",88,0.803247508013103,0.753577559524789,0,2.41905693894398e-17,0,1.02504008035408e-16,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,4.2219,"Oncology","I",0,"PASS",6.4,0.440443213296399,4,1,4.5,7,1,3.5,6,1.18330525,165.5,2.4655,0.495303535421381,0.836522075414121,0.819475,0.819475,0.595036193515316,0.63419119535531,0.63419119535531,43.0626153224735,46.1704287185817,46.1704287185817,2.77064608088543,3.0887,3.0887,14.8449414413888,NA,361,39330,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4; Name=1; Synonyms=Non-erythropoietic; IsoId=P08397-1; Sequence=Displayed; Name=2; Synonyms=Erythrocyte; IsoId=P08397-2; Sequence=VSP_002067; Name=3; IsoId=P08397-3; Sequence=VSP_047294; Name=4; IsoId=P08397-4; Sequence=VSP_002067, VSP_047294;",4,"Alternative splicing"
"Q92823","NRCAM","Neuronal cell adhesion molecule","OID20229","NRCAM","Cardiometabolic",88,0.65094572223592,0.844834688215722,0,4.416100047427e-25,0,4.02078786576217e-24,"Moderate correlation","Strong correlation",88,0.65094572223592,0.844834688215722,0,4.416100047427e-25,0,3.94191225544919e-24,"Moderate correlation","Strong correlation",TRUE,0,0,0,0,0,0,6.0094,"Cardiometabolic","I",0,"PASS",86,0.319018404907975,6,16,26,47,11,20,28,1.0580893,151,1.589,0.498362101009973,0.306351968197858,0.448725,0.448725,0.424856974591622,0.4765555850503,0.4765555850503,30.0990046029208,33.9542053245147,33.9542053245147,3.6514847907301,3.7699,3.7699,3.65475781012221,16.8408106283854,1304,143890,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=6; Name=1; IsoId=Q92823-1; Sequence=Displayed; Name=2; IsoId=Q92823-2; Sequence=VSP_007841, VSP_007842; Name=3; IsoId=Q92823-3; Sequence=VSP_007838, VSP_007840; Name=4; IsoId=Q92823-4; Sequence=VSP_007837, VSP_007839, VSP_007840; Name=5; IsoId=Q92823-5; Sequence=VSP_007843; Name=6; IsoId=Q92823-6; Sequence=VSP_007838, VSP_045040;",6,"Alternative splicing"
"Q4KMG0","CDON","Cell adhesion molecule-related/down-regulated by oncogenes","OID20754","CDON","Inflammation",88,0.503117185023423,0.582864728726258,8.49534456150711e-07,2.55110607390129e-09,1.67972749736279e-06,5.59261894647487e-09,"Moderate correlation","Moderate correlation",88,0.503117185023423,0.582864728726258,8.49534456150711e-07,2.55110607390129e-09,1.70531548918488e-06,5.61243336258285e-09,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,7.7088,"Inflammation","I",0,"PASS",10,0.0979020979020979,2,2,3.5,10,2,3.5,9,1.0722393,151,2.559,0.38867209389491,0.286698100082852,0.4661,0.4661,0.231969142068214,0.362988832352301,0.362988832352301,16.1833594760554,25.5639657464501,25.5639657464501,1.20738212739747,1.699,1.699,6.96805091100874,NA,1287,139147,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q4KMG0-1; Sequence=Displayed; Name=2; IsoId=Q4KMG0-2; Sequence=VSP_018201;",2,"Alternative splicing"
"Q8WVQ1","CANT1","Soluble calcium-activated nucleotidase 1","OID20181","CANT1","Cardiometabolic",88,0.0850093339438555,0.0719848110104274,0.430284363742552,0.505099544204989,0.481935562167997,0.550973319234234,"No correlation","No correlation",88,0.0850093339438555,0.0719848110104274,0.430284363742552,0.505099544204989,0.48893915214034,0.56082723804196,"No correlation","No correlation",TRUE,0,0,0,0,0,0,6.4636,"Cardiometabolic","I",0,"PASS",2.1,0.309226932668329,3,1,3.5,7,1,3,6,0.8449394,127,1.668,0.475088250096843,0.292211747221747,0.30405,0.30405,0.185540479889048,0.212037339919447,0.212037339919447,12.9140477978427,14.7770362359369,14.7770362359369,0.927840568741273,1.0344,1.0344,9.79662690924691,1.45576046178936,401,44840,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=Q8WVQ1-1; Sequence=Displayed; Name=2; IsoId=Q8WVQ1-2; Sequence=VSP_013760, VSP_013761; Name=3; IsoId=Q8WVQ1-3; Sequence=VSP_054260;",3,"Alternative splicing"
"P10451","SPP1","Osteopontin","OID20322","SPP1","Cardiometabolic",88,0.754675777535135,0.787632527180537,0,8.84876750976334e-20,0,4.66834510211346e-19,"Strong correlation","Strong correlation",88,0.754675777535135,0.787632527180537,0,8.84876750976334e-20,0,4.63284029717898e-19,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,9.0532,"Cardiometabolic","I",0,"PASS",60,0.445859872611465,4,8,11,14,5,6,8,1.12458025,152.5,2.2195,0.519884759153268,0.450413620844575,1.008175,1.008175,0.44274980851089,0.788487420997186,0.788487420997186,31.4260479487557,59.0008464365327,59.0008464365327,2.75876190988573,4.786,4.786,11.3968258863417,0.695991710178138,314,35423,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4; Name=1; Synonyms=OPN-a, OP1B; IsoId=P10451-1; Sequence=Displayed; Name=3; Synonyms=OPN-c; IsoId=P10451-3; Sequence=VSP_003777; Name=4; IsoId=P10451-4; Sequence=VSP_011639; Name=2; Synonyms=OPN-b, OP1A; IsoId=P10451-5; Sequence=VSP_043695;",4,"Alternative splicing"
"Q9Y279","VSIG4","V-set and immunoglobulin domain-containing protein 4","OID21144","VSIG4","Neurology",88,0.87504843084076,0.903475418350545,0,2.16955994500184e-33,0,6.28059789206942e-32,"Strong correlation","Strong correlation",88,0.87504843084076,0.903475418350545,0,2.16955994500184e-33,0,6.21750205291316e-32,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.8161,"Neurology","I",0,"PASS",36,0.265664160401002,3,8,9,14,5,6,9,1.0195305,123,1.322,0.482737505133225,0.516216725791681,0.88755,0.88755,0.486852137048031,0.806108498833331,0.806108498833331,34.7299503043664,60.5337001680238,60.5337001680238,2.86161229643976,3.7954,3.7954,7.06505658665714,3.27493980153645,399,43987,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=Q9Y279-1; Sequence=Displayed; Name=2; IsoId=Q9Y279-2; Sequence=VSP_012813; Name=3; IsoId=Q9Y279-3; Sequence=VSP_041213;",3,"Alternative splicing"
"P15531","NME1","Nucleoside diphosphate kinase A","OID30451","NME1","Inflammation II",88,0.0811877003275686,0.159968428072624,0.451357160935214,0.136543739528349,0.504037818690264,0.163649556186312,"No correlation","No correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,87,98.8636363636364,87,98.86,0.2371,"Inflammation","II",1,"PASS",19,0.572368421052632,2,1,2,3,1,1,1,1.3103005,155,2.188,0.431114699127139,0.395313879935675,0.3492,0,0.326580227487282,0.246548585928523,NA,22.929928163836,17.2149821810502,NA,1.75726087713167,1.4965,0,11.8938473437798,6.1471124352909,152,17149,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; Synonyms=NM23-H1A; IsoId=P15531-1; Sequence=Displayed; Name=2; Synonyms=NM23-H1B; IsoId=P15531-2; Sequence=VSP_036707; Name=3; Synonyms=NM23-LV; IsoId=P22392-2; Sequence=External;",3,"Alternative splicing"
"P16112","ACAN","Aggrecan core protein","OID20159","ACAN","Cardiometabolic",88,0.534024867035328,0.556228788735653,1.37315651556257e-07,1.83979584528265e-08,2.90317173421375e-07,3.77659910786202e-08,"Moderate correlation","Moderate correlation",88,0.534024867035328,0.556228788735653,1.37315651556257e-07,1.83979584528265e-08,2.95174589565812e-07,3.80177927042278e-08,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,3.6895,"Cardiometabolic","I",0,"PASS",67,0.0347826086956522,3,3,5,7,2,4,5,1.023501,101,1.251,0.482155025726156,0.472866842610224,0.43815,0.43815,0.40419762903138,0.395454790999095,0.395454790999095,28.5757332638927,27.9338695293213,27.9338695293213,2.11535981196982,2.2469,2.2469,8.2160166167944,1.57831389017019,2530,261329,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=P16112-1; Sequence=Displayed; Name=2; IsoId=P16112-2; Sequence=VSP_003074; Name=3; IsoId=P16112-3; Sequence=VSP_003074, VSP_003075;",3,"Alternative splicing"
"Q9Y4C0","NRXN3","Neurexin-3","OID30901","NRXN3","Neurology II",53,-0.0776487663280116,-0.0789671207596683,0.579497148629805,0.574075242058409,0.627279272102636,0.618445561339641,"No correlation","No correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,35,39.7727272727273,84,95.4545454545455,85,96.59,0.3351,"Neurology","II",0,"PASS",NA,0.0462568472306756,9,1,2,3,1,2,3,1.5901239,143,2.213,0.420808338984048,0.322645510223431,0.4319,0.486725,0.262463399833434,0.342764801857824,0.335545748247041,18.3441495200026,24.0979000062485,23.5763695194451,1.20054225702174,1.9946,0.6875,5.72372384140589,9.79655729389534,1643,180599,"ALTERNATIVE PRODUCTS:  Event=Alternative promoter usage, Alternative splicing; Named isoforms=7; Comment=A number of isoforms, alpha-type and beta-type, are produced by alternative promoter usage. Beta-type isoforms differ from alpha-type isoforms in their N-terminus. Additional isoforms produced by alternative splicing seem to exist. {ECO:0000269|PubMed:11944992}; Name=1a; IsoId=Q9Y4C0-1; Sequence=Displayed; Name=3a; IsoId=Q9Y4C0-3; Sequence=VSP_036463, VSP_036464; Name=4a; IsoId=Q9Y4C0-4; Sequence=VSP_041699, VSP_041700, VSP_041701, VSP_041702, VSP_041703, VSP_041704; Name=1b; IsoId=Q9HDB5-1; Sequence=External; Name=2b; IsoId=Q9HDB5-2; Sequence=External; Name=3b; IsoId=Q9HDB5-3; Sequence=External; Name=4b; IsoId=Q9HDB5-4; Sequence=External;",7,"Alternative promoter usage, Alternative splicing"
"P23141","CES1","Liver carboxylesterase 1","OID20244","CES1","Cardiometabolic",88,0.909901024972703,0.948967363673202,0,7.15639407941887e-45,0,2.69318963855463e-42,"Strong correlation","Strong correlation",88,0.909901024972703,0.948967363673202,0,7.15639407941887e-45,0,3.89665657624357e-42,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.5939,"Cardiometabolic","I",0,"PASS",35,0.507936507936508,4,14,20.5,24,9,13.5,17,1.0387833,157,1.367,0.498257669283936,0.531334622141525,1.180725,1.180725,0.580282584680504,0.929265040269955,0.929265040269955,41.9051121294761,71.7077436782208,71.7077436782208,3.89925373328259,6.3255,6.3255,3.5271844121523,0.857741651364598,567,62521,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=P23141-1; Sequence=Displayed; Name=2; IsoId=P23141-2; Sequence=VSP_021026; Name=3; IsoId=P23141-3; Sequence=VSP_047158;",3,"Alternative splicing"
"P20701","ITGAL","Integrin alpha-L","OID30537","ITGAL","Inflammation II",74,0.139104035542392,0.191171038680487,0.236645764364688,0.102762830088202,0.278886292241892,0.125561942824221,"No correlation","No correlation",73,0.138436381587067,0.191066063547494,0.242217704688462,0.105393723277448,0.291944518233775,0.129834575394956,"No correlation","No correlation",FALSE,14,15.9090909090909,0,0,14,15.91,2.6176,"Inflammation","II",1,"PASS",4.6,0.0623931623931624,3,1,2,4,1,1,3,1.90395135,117.5,0.6065,0.463138763007527,0.300890621486287,0.723175,0.72465,0.241959962884714,0.570874432908993,0.574173809308567,16.8900167801904,41.1706881563578,41.4279226540527,1.29480600930287,2.9223,2.9223,4.74357240493447,35.1566326711871,1170,128770,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=P20701-1; Sequence=Displayed; Name=2; IsoId=P20701-2; Sequence=VSP_002738; Name=3; IsoId=P20701-3; Sequence=VSP_042842, VSP_042843;",3,"Alternative splicing"
"P29350","PTPN6","Tyrosine-protein phosphatase non-receptor type 6","OID20717","PTPN6","Inflammation",88,0.897731675530978,0.835133217283206,0,4.83047129805203e-24,0,3.89543006821482e-23,"Strong correlation","Strong correlation",88,0.897731675530978,0.835133217283206,0,4.83047129805203e-24,0,3.86792885557255e-23,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,6.5974,"Inflammation","I",0,"PASS",5.7,0.388235294117647,4,6,10,19,5,9.5,17,1.1014221,139,1.353,0.519824120384834,0.5461659469565,1.079475,1.079475,0.525759362862862,0.994318956056901,0.994318956056901,37.6869947849579,77.9762519979658,77.9762519979658,2.36244380886163,5.0479,5.0479,6.59442507556858,NA,595,67561,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4; Name=1; Synonyms=Long; IsoId=P29350-1; Sequence=Displayed; Name=2; IsoId=P29350-3; Sequence=VSP_007775; Name=3; Synonyms=Short; IsoId=P29350-2; Sequence=VSP_005129, VSP_005130; Name=4; Synonyms=70-kDa, SHP-1L; IsoId=P29350-4; Sequence=VSP_044447;",4,"Alternative splicing"
"Q96B86","RGMA","Repulsive guidance molecule A","OID21065","RGMA","Neurology",88,0.68542848085661,0.707635255092682,0,1.27818091443004e-14,0,4.1783458666159e-14,"Moderate correlation","Strong correlation",88,0.68542848085661,0.707635255092682,0,1.27818091443004e-14,0,4.18764819504803e-14,"Moderate correlation","Strong correlation",TRUE,0,0,0,0,0,0,6.5252,"Neurology","I",0,"PASS",2.2,0.115555555555556,3,2,3,4,2,2,3,0.880757175,123.5,1.7255,0.443690714726977,0.268374518010908,0.4936,0.4936,0.218886367339049,0.394042553553843,0.394042553553843,15.2597787217636,27.8303390205974,27.8303390205974,1.13485722241896,1.8589,1.8589,5.79779633467908,4.08447715844112,450,49361,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=Q96B86-1; Sequence=Displayed; Name=2; IsoId=Q96B86-3; Sequence=VSP_054070; Name=3; IsoId=Q96B86-4; Sequence=VSP_054071;",3,"Alternative splicing"
"Q9HBB8","CDHR5","Cadherin-related family member 5","OID20193","CDHR5","Cardiometabolic",88,0.796114966010355,0.854497224198469,0,3.44431804440286e-26,0,3.634238385169e-25,"Strong correlation","Strong correlation",88,0.796114966010355,0.854497224198469,0,3.44431804440286e-26,0,3.53854938712709e-25,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.1334,"Cardiometabolic","I",0,"PASS",98,0.166863905325444,3,8,11,16,5,8,8,1.0256543,153.5,1.29,0.465711884642217,0.414499525595835,0.591975,0.591975,0.328915891507048,0.481859002733051,0.481859002733051,23.0982041555916,34.3534220349222,34.3534220349222,1.68560333704286,3.0604,3.0604,4.72336578370518,12.0218542016417,845,88223,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1 {ECO:0000269|PubMed:11031102, ECO:0000305}; Synonyms=MUCDHL-FL {ECO:0000303|PubMed:11031102}, MLPCDH-L {ECO:0000303|PubMed:24725409}; IsoId=Q9HBB8-1; Sequence=Displayed; Name=2 {ECO:0000305}; Synonyms=MLPCDH-S {ECO:0000303|PubMed:24725409}; IsoId=Q9HBB8-2; Sequence=VSP_050693; Name=3; IsoId=Q9HBB8-4; Sequence=VSP_050692;",3,"Alternative splicing"
"Q15262","PTPRK","Receptor-type tyrosine-protein phosphatase kappa","OID31461","PTPRK","Oncology II",88,0.382674086858512,0.236221662536851,0.000259274530394125,0.0267100062241361,0.000423619312322673,0.0350239222149241,"Weak correlation","No correlation",88,0.382674086858512,0.236221662536851,0.000259274530394125,0.0267100062241361,0.000432917105795695,0.0354343369586623,"Weak correlation","No correlation",TRUE,0,0,0,0,0,0,0.9995,"Oncology","II",0,"PASS",10,0.038915913829048,4,2,3,4,2,2.5,4,0.77726567,128,2.567,0.458441726494271,0.373572796115763,0.3599,0.3599,0.536978168338269,0.282448296930379,0.282448296930379,38.547580086158,19.7669309371215,19.7669309371215,2.58454270926158,1.3673,1.3673,40.5336213119072,8.75571289590297,1439,162102,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4; Name=1; IsoId=Q15262-1; Sequence=Displayed; Name=2; IsoId=Q15262-2; Sequence=VSP_024819; Name=3; IsoId=Q15262-3; Sequence=VSP_024819, VSP_042049; Name=4; IsoId=Q15262-4; Sequence=VSP_024819, VSP_054480, VSP_042049;",4,"Alternative splicing"
"Q14242","SELPLG","P-selectin glycoprotein ligand 1","OID20560","SELPLG","Inflammation",88,0.0673981191222571,0.120136069552259,0.53198639646856,0.264890717907547,0.581988993811051,0.303924411095143,"No correlation","No correlation",88,0.0673981191222571,0.120136069552259,0.53198639646856,0.264890717907547,0.590375147300476,0.308519777327614,"No correlation","No correlation",TRUE,0,0,0,0,0,0,4.6713,"Inflammation","I",0,"PASS",17,0.0364077669902913,2,1,1,2,1,1,1,0.95477754,89,0.956,0.454993184594867,0.637650388345675,0.2999,0.2999,0.453750259983803,0.255623418710124,0.255623418710124,32.2456393461529,17.8584441999675,17.8584441999675,2.16479606419337,1.3224,1.3224,13.9703146566257,NA,412,43201,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q14242-1; Sequence=Displayed; Name=2; IsoId=Q14242-2; Sequence=VSP_044827;",2,"Alternative splicing"
